46551, 03-31 23:41:10.000,1, 24760, 41633,101020,740099968, 92069,865580,114544,225379
46552, 03-31 23:41:11.000,1, 24770, 41593,101020,739299968, 92180,866541,114794,225855
46553, 03-31 23:41:12.000,1, 24790, 41524,101018,741699968, 92177,866509,114785,225841
46554, 03-31 23:41:13.000,1, 24800, 41501,101016,744099968, 92072,865596,114548,225392
46555, 03-31 23:41:14.000,1, 24820, 41446,101018,741699968, 92075,865619,114554,225405
46556, 03-31 23:41:15.000,1, 24840, 41390,101018,747400000, 91841,863584,114027,224402
46557, 03-31 23:41:16.000,1, 24860, 41365,101018,741699968, 91864,863781,114078,224500
46558, 03-31 23:41:17.000,1, 24870, 41329,101018,740099968, 91948,864506,114266,224860
46559, 03-31 23:41:18.000,1, 24890, 41266,101020,748200000, 91688,862240,113680,223743
46560, 03-31 23:41:19.000,1, 24910, 41225,101022,744099968, 91623,861669,113533,223462
46561, 03-31 23:41:21.000,1, 24920, 41176,101020,746600000, 91461,860257,113170,222767
46562, 03-31 23:41:22.000,1, 24950, 41152,101020,740899968, 91546,860999,113360,223134
46563, 03-31 23:41:23.000,1, 24950, 41082,101016,736899968, 91786,863081,113897,224164
46564, 03-31 23:41:24.000,1, 24980, 41008,101018,744099968, 91699,862320,113701,223790
46565, 03-31 23:41:25.000,1, 24990, 40956,101014,745800000, 91551,861028,113368,223154
46566, 03-31 23:41:26.000,1, 25010, 40916,101018,740899968, 91618,861611,113518,223443
46567, 03-31 23:41:27.000,1, 25030, 40847,101018,741699968, 91643,861818,113571,223547
46568, 03-31 23:41:28.000,1, 25040, 40778,101020,742499968, 91630,861708,113543,223494
46569, 03-31 23:41:29.000,1, 25060, 40717,101022,744099968, 91552,861024,113367,223158
46570, 03-31 23:41:30.000,1, 25080, 40685,101020,744899968, 91448,860115,113133,222711
46571, 03-31 23:41:31.000,1, 25090, 40635,101016,741699968, 91486,860441,113217,222873
46572, 03-31 23:41:32.000,1, 25110, 40593,101018,743299968, 91451,860135,113138,222724
46573, 03-31 23:41:33.000,1, 25130, 40533,101018,743299968, 91419,859851,113066,222585
46574, 03-31 23:41:34.000,1, 25150, 40506,101018,744099968, 91355,859293,112923,222311
46575, 03-31 23:41:35.000,1, 25170, 40468,101020,743299968, 91329,859067,112865,222202
46576, 03-31 23:41:36.000,1, 25180, 40418,101022,739299968, 91470,860286,113177,222805
46577, 03-31 23:41:37.000,1, 25190, 40378,101018,740099968, 91560,861060,113376,223189
46578, 03-31 23:41:38.000,1, 25210, 40372,101020,741699968, 91570,861147,113398,223233
46579, 03-31 23:41:39.000,1, 25230, 40334,101018,737699968, 91742,862636,113782,223970
