7746018, 04-01 11:03:26.963,10,404464,-2,-949579,0,-900125
7746019, 04-01 11:03:26.975,9,736777,-2,-198432,-1,-275699
7746020, 04-01 11:03:26.986,8,902168,-3,-116501,-1,-108777
7746021, 04-01 11:03:26.997,9,945429,-1,-739397,0,-524551
7746022, 04-01 11:03:27.009,9,361203,-1,-572475,0,-232438
7746023, 04-01 11:03:27.020,9,778507,-3,-241692,0,-315899
7746024, 04-01 11:03:27.031,8,484864,-2,-240162,0,-649742
7746025, 04-01 11:03:27.043,9,569855,-1,-822858,0,184865
7746026, 04-01 11:03:27.054,9,402933,-1,-572475,0,-399360
7746027, 04-01 11:03:27.065,9,236012,-1,-697667,0,-941855
7746028, 04-01 11:03:27.076,9,611586,-1,-781127,0,-566282
7746029, 04-01 11:03:27.088,10,237542,-3,-658997,0,-65517
7746030, 04-01 11:03:27.099,10,237542,-3,-992840,0,-190708
7746031, 04-01 11:03:27.110,11,614646,-3,-366884,-2,-26847
7746032, 04-01 11:03:27.122,10,821768,-3,-408614,0,-858395
7746033, 04-01 11:03:27.133,9,361203,-1,-864588,-1,-150508
7746034, 04-01 11:03:27.144,10,237542,-2,-448814,-1,-108777
7746035, 04-01 11:03:27.155,10,571385,-3,-617266,-1,-943386
7746036, 04-01 11:03:27.167,10,237542,-2,-73240,0,435248
7746037, 04-01 11:03:27.178,11,113881,-2,-198432,0,393517
7746038, 04-01 11:03:27.189,11,781568,-2,-574006,0,101404
7746039, 04-01 11:03:27.201,11,739837,-3,-450344,0,-566282
7746040, 04-01 11:03:27.212,10,613116,-2,-407084,0,-733203
7746041, 04-01 11:03:27.223,10,738307,-2,-198432,-1,-609542
7746042, 04-01 11:03:27.235,10,112351,0,-570946,-1,-275699
7746043, 04-01 11:03:27.246,9,820238,0,-570946,-1,-108777
7746044, 04-01 11:03:27.257,10,404464,-1,-948049,-1,-275699
7746045, 04-01 11:03:27.269,11,614646,-1,-447284,0,-232438
7746046, 04-01 11:03:27.280,11,113881,0,-320564,0,101404
7746047, 04-01 11:03:27.291,10,404464,0,-529216,0,-566282
7746048, 04-01 11:03:27.302,10,571385,-1,-113441,1,228126
7746049, 04-01 11:03:27.314,10,613116,-1,-614206,1,102934
7746050, 04-01 11:03:27.325,11,280803,0,-195372,0,894282
7746051, 04-01 11:03:27.336,11,656376,0,-779598,1,61204
7746052, 04-01 11:03:27.348,11,72150,0,-779598,1,19474
7746053, 04-01 11:03:27.359,10,821768,0,-779598,0,685630
7746054, 04-01 11:03:27.370,10,321003,0,-153642,0,894282
7746055, 04-01 11:03:27.382,10,321003,0,-153642,1,395047
7746056, 04-01 11:03:27.393,10,154081,0,221931,2,187925
7746057, 04-01 11:03:27.404,10,279272,0,221931,2,354847
7746058, 04-01 11:03:27.415,10,404464,0,388853,1,561969
7746059, 04-01 11:03:27.427,10,279272,0,-863059,1,728891
7746060, 04-01 11:03:27.438,10,321003,0,-153642,1,61204
7746061, 04-01 11:03:27.449,10,821768,0,221931,1,61204
7746062, 04-01 11:03:27.461,10,821768,0,138470,1,561969
7746063, 04-01 11:03:27.472,10,988690,0,-529216,1,353317
7746064, 04-01 11:03:27.483,10,821768,0,-111911,1,561969
7746065, 04-01 11:03:27.495,10,321003,0,-111911,1,353317
7746066, 04-01 11:03:27.506,10,321003,0,-863059,0,894282
7746067, 04-01 11:03:27.517,10,279272,-1,-572475,1,561969
7746068, 04-01 11:03:27.528,10,154081,0,-779598,1,687160
7746069, 04-01 11:03:27.540,10,154081,0,-779598,1,19474
7746070, 04-01 11:03:27.551,10,279272,-1,-113441,1,61204
7746071, 04-01 11:03:27.562,10,321003,0,-779598,1,19474
7746072, 04-01 11:03:27.574,10,154081,0,-445755,0,727361
7746073, 04-01 11:03:27.585,10,154081,-1,-113441,0,894282
7746074, 04-01 11:03:27.596,9,736777,-1,-447284,1,19474
7746075, 04-01 11:03:27.607,10,154081,-1,-447284,0,560439
7746076, 04-01 11:03:27.619,10,112351,-1,-530745,0,685630
7746077, 04-01 11:03:27.630,10,154081,0,-779598,0,393517
7746078, 04-01 11:03:27.641,10,487924,-1,-113441,0,351787
7746079, 04-01 11:03:27.653,10,404464,-1,-113441,0,351787
7746080, 04-01 11:03:27.664,10,404464,-1,-196901,0,226595
7746081, 04-01 11:03:27.675,10,321003,0,-779598,0,393517
7746082, 04-01 11:03:27.686,10,154081,0,-863059,0,560439
7746083, 04-01 11:03:27.698,9,653316,0,-153642,0,727361
7746084, 04-01 11:03:27.709,9,736777,0,-111911,0,727361
7746085, 04-01 11:03:27.720,10,112351,0,-779598,0,685630
7746086, 04-01 11:03:27.731,10,821768,0,-153642,0,351787
7746087, 04-01 11:03:27.743,10,404464,0,-863059,0,894282
7746088, 04-01 11:03:27.754,10,321003,0,-821329,1,19474
7746089, 04-01 11:03:27.765,10,154081,0,-779598,1,19474
7746090, 04-01 11:03:27.777,9,736777,0,-779598,0,727361
7746091, 04-01 11:03:27.788,10,154081,0,-779598,0,685630
7746092, 04-01 11:03:27.799,10,321003,0,-779598,0,351787
7746093, 04-01 11:03:27.810,10,487924,0,-779598,0,393517
7746094, 04-01 11:03:27.822,10,487924,0,-821329,0,393517
7746095, 04-01 11:03:27.833,10,321003,-1,-447284,0,685630
7746096, 04-01 11:03:27.844,10,154081,-1,-447284,0,685630
7746097, 04-01 11:03:27.855,9,695046,-1,-447284,0,685630
7746098, 04-01 11:03:27.867,10,321003,0,-779598,0,685630
7746099, 04-01 11:03:27.878,10,321003,0,-779598,0,351787
7746100, 04-01 11:03:27.889,10,780037,0,-779598,0,226595
7746101, 04-01 11:03:27.901,10,821768,0,-445755,0,268326
7746102, 04-01 11:03:27.912,10,988690,0,-779598,0,101404
7746103, 04-01 11:03:27.923,11,489455,-1,-113441,0,17943
7746104, 04-01 11:03:27.934,10,988690,-1,-113441,0,17943
7746105, 04-01 11:03:27.946,10,821768,-1,-113441,0,560439
7746106, 04-01 11:03:27.957,10,321003,-1,-113441,0,226595
7746107, 04-01 11:03:27.968,10,321003,0,-111911,0,351787
7746108, 04-01 11:03:27.980,10,321003,-1,-447284,0,727361
7746109, 04-01 11:03:27.991,10,279272,-1,-530745,0,685630
7746110, 04-01 11:03:28.002,10,321003,0,-779598,0,602169
7746111, 04-01 11:03:28.013,10,362733,0,-362294,0,936013
7746112, 04-01 11:03:28.025,11,447724,0,-487485,1,728891
7746113, 04-01 11:03:28.036,10,738307,-2,-198432,0,727361
7746114, 04-01 11:03:28.047,10,404464,0,-404024,0,393517
7746115, 04-01 11:03:28.059,9,778507,0,-237103,0,769091
7746116, 04-01 11:03:28.070,11,113881,0,931348,1,395047
7746117, 04-01 11:03:28.081,10,112351,0,430583,0,59674
7746118, 04-01 11:03:28.093,10,446194,0,-946519,0,-274169
7746119, 04-01 11:03:28.104,10,404464,0,-779598,0,59674
7746120, 04-01 11:03:28.115,10,404464,-1,-113441,0,769091
7746121, 04-01 11:03:28.126,11,113881,-1,-196901,0,769091
7746122, 04-01 11:03:28.138,11,30420,0,-821329,0,101404
7746123, 04-01 11:03:28.149,11,113881,0,55009,0,-274169
7746124, 04-01 11:03:28.160,9,861968,0,138470,0,-941855
7746125, 04-01 11:03:28.172,10,696577,0,221931,-1,-67047
7746126, 04-01 11:03:28.183,11,614646,0,221931,-1,-651273
7746127, 04-01 11:03:28.194,10,571385,-1,-322093,1,144665
7746128, 04-01 11:03:28.206,10,696577,0,430583,0,-441090
7746129, 04-01 11:03:28.217,10,696577,0,597505,0,-608012
7746130, 04-01 11:03:28.228,8,443134,0,221931,-1,-359160
7746131, 04-01 11:03:28.239,9,277742,0,-237103,0,310056
7746132, 04-01 11:03:28.251,9,820238,0,-111911,0,-274169
7746133, 04-01 11:03:28.262,10,154081,0,-904789,0,-566282
