46553, 03-31 23:41:10.000,1, 24370, 40343,101008,1839600000, 82152,656180, 68750,176564
46554, 03-31 23:41:11.000,1, 24380, 40387,101008,1847100032, 81881,655706, 68566,175274
46555, 03-31 23:41:12.000,1, 24380, 40423,101008,1833400064, 82087,656067, 68707,176262
46556, 03-31 23:41:13.000,1, 24390, 40440,101008,1837100032, 82144,656167, 68745,176536
46557, 03-31 23:41:14.000,1, 24390, 40483,101008,1847100032, 81862,655674, 68554,175193
46558, 03-31 23:41:15.000,1, 24380, 40538,101008,1837100032, 81938,655807, 68605,175559
46559, 03-31 23:41:16.000,1, 24400, 40578,101010,1837100032, 81997,655910, 68645,175844
46560, 03-31 23:41:17.000,1, 24410, 40603,101008,1829699968, 82287,656417, 68843,177228
46561, 03-31 23:41:18.000,1, 24410, 40621,101008,1833400064, 82417,656644, 68931,177850
46562, 03-31 23:41:19.000,1, 24410, 40658,101008,1826099968, 82769,657258, 69172,179526
46563, 03-31 23:41:20.000,1, 24420, 40652,101008,1828499968, 82995,657652, 69327,180605
46564, 03-31 23:41:21.000,1, 24430, 40691,101006,1823600000, 83349,658271, 69570,182295
46565, 03-31 23:41:22.000,1, 24450, 40698,101006,1827299968, 83533,658592, 69697,183174
46566, 03-31 23:41:23.000,1, 24450, 40710,101008,1822400000, 83852,659151, 69918,184699
46567, 03-31 23:41:24.000,1, 24470, 40714,101010,1809100032, 84570,660406, 70417,188121
46568, 03-31 23:41:25.000,1, 24480, 40722,101010,1821200000, 84795,660798, 70574,189193
46569, 03-31 23:41:26.000,1, 24500, 40711,101010,1822400000, 84945,661061, 70679,189914
46570, 03-31 23:41:27.000,1, 24510, 40711,101008,1820000000, 85153,661423, 70825,190905
46571, 03-31 23:41:28.000,1, 24530, 40712,101008,1817600000, 85408,661869, 71004,192124
46572, 03-31 23:41:29.000,1, 24540, 40728,101006,1820000000, 85546,662111, 71101,192785
46573, 03-31 23:41:30.000,1, 24560, 40727,101010,1826099968, 85458,661957, 71039,192370
46574, 03-31 23:41:31.000,1, 24580, 40706,101012,1822400000, 85497,662024, 71066,192556
