1, 05-17 22:15:00,1, 29090, 33680,100619,772899968, 50000,600000, 49999,     0
2, 05-17 22:15:01,1, 29040, 34115,100617,674300032, 50000,600000, 49999,     0
3, 05-17 22:15:02,1, 29370, 34158,100619,677000000, 50000,600000, 49999,     0
4, 05-17 22:15:03,1, 29510, 34189,100619,675600000, 50000,600000, 49999,     0
5, 05-17 22:15:04,1, 29610, 34105,100617,678300032, 50000,600000, 49999,     0
6, 05-17 22:15:05,1, 29690, 34029,100614,681000000, 50000,600000, 49999,     0
7, 05-17 22:15:06,1, 29770, 33952,100617,682400000, 50000,600000, 49999,     0
8, 05-17 22:15:07,1, 29840, 33866,100616,687900032, 50000,600000, 49999,     0
9, 05-17 22:15:08,1, 29890, 33815,100617,687900032, 50000,600000, 49999,     0
10, 05-17 22:15:09,1, 29940, 33709,100619,687200000, 50000,600000, 49999,     0
11, 05-17 22:15:10,1, 29980, 33615,100617,690000000, 50000,600000, 49999,     0
12, 05-17 22:15:11,1, 30020, 33484,100619,695600000, 50000,600000, 49999,     0
13, 05-17 22:15:12,1, 30060, 33395,100617,696300032, 50000,600000, 49999,     0
14, 05-17 22:15:13,1, 30090, 33248,100619,697000000, 50000,600000, 49999,     0
15, 05-17 22:15:14,1, 30120, 33124,100616,699200000, 50000,600000, 49999,     0
16, 05-17 22:15:15,1, 30140, 33014,100621,699200000, 50000,600000, 49999,     0
17, 05-17 22:15:16,1, 30170, 32884,100619,704200000, 50000,600000, 49999,     0
18, 05-17 22:15:17,1, 30190, 32780,100617,701299968, 50000,600000, 49999,     0
19, 05-17 22:15:18,1, 30200, 32689,100617,701299968, 50000,600000, 49999,     0
20, 05-17 22:15:19,1, 30230, 32647,100616,696300032, 50000,600000, 49999,     0
21, 05-17 22:15:20,1, 30250, 32637,100617,712300032, 50000,600000, 49999,     0
22, 05-17 22:15:21,1, 30270, 32636,100617,707900032, 50000,600000, 49999,     0
23, 05-17 22:15:22,1, 30280, 32653,100619,705699968, 50000,600000, 49999,     0
24, 05-17 22:15:23,1, 30290, 32660,100617,713000000, 50000,600000, 49999,     0
25, 05-17 22:15:24,1, 30300, 32678,100619,713800000, 50000,600000, 49999,     0
26, 05-17 22:15:25,1, 30310, 32710,100617,712300032, 50000,600000, 49999,     0
27, 05-17 22:15:26,1, 30320, 32715,100619,713800000, 50000,600000, 49999,     0
28, 05-17 22:15:27,1, 30340, 32667,100619,710800000, 50000,600000, 49999,     0
29, 05-17 22:15:28,1, 30350, 32650,100617,710800000, 50000,600000, 49999,     0
30, 05-17 22:15:29,1, 30360, 32569,100617,720600000, 50000,600000, 49999,     0
31, 05-17 22:15:30,1, 30380, 32494,100619,720600000, 50000,600000, 49999,     0
32, 05-17 22:15:31,1, 30390, 32422,100617,713800000, 50000,600000, 49999,     0
33, 05-17 22:15:32,1, 30400, 32352,100619,716800000, 50000,600000, 49999,     0
34, 05-17 22:15:33,1, 30410, 32250,100617,719800000, 50000,600000, 49999,     0
35, 05-17 22:15:34,1, 30420, 32155,100617,719100032, 50000,600000, 49999,     0
36, 05-17 22:15:35,1, 30430, 32077,100616,725900032, 50000,600000, 49999,     0
37, 05-17 22:15:36,1, 30440, 31983,100617,722099968, 50000,600000, 49999,     0
38, 05-17 22:15:37,1, 30450, 31918,100614,721299968, 50000,600000, 49999,     0
39, 05-17 22:15:38,1, 30460, 31846,100621,722899968, 50000,600000, 49999,     0
40, 05-17 22:15:39,1, 30480, 31794,100621,729800000, 50000,600000, 49999,     0
41, 05-17 22:15:40,1, 30490, 31730,100619,729800000, 50000,600000, 49999,     0
42, 05-17 22:15:41,1, 30500, 31702,100619,726700032, 50000,600000, 49999,     0
43, 05-17 22:15:42,1, 30500, 31641,100617,732200000, 50000,600000, 49999,     0
44, 05-17 22:15:43,1, 30530, 31604,100619,733699968, 50000,600000, 49999,     0
45, 05-17 22:15:44,1, 30530, 31550,100619,727500032, 50000,600000, 49999,     0
46, 05-17 22:15:45,1, 30540, 31546,100619,732899968, 50000,600000, 49999,     0
47, 05-17 22:15:46,1, 30560, 31509,100619,732200000, 50000,600000, 49999,     0
48, 05-17 22:15:47,1, 30570, 31458,100617,732200000, 50000,600000, 49999,     0
49, 05-17 22:15:48,1, 30580, 31416,100617,728300032, 50000,600000, 49999,     0
50, 05-17 22:15:49,1, 30600, 31371,100619,736899968, 50000,600000, 49999,     0
51, 05-17 22:15:50,1, 30610, 31343,100621,735299968, 50000,600000, 49999,     0
