42402, 03-27 22:03:15.000,1, 29220, 22597,100053,1940300032, 96887,752792, 88696,337358
42403, 03-27 22:03:16.000,1, 29230, 22604,100053,1936099968, 97001,753405, 88819,338104
42404, 03-27 22:03:17.000,1, 29230, 22609,100053,1943000064, 96919,752960, 88730,337569
42405, 03-27 22:03:18.000,1, 29230, 22593,100051,1932000000, 97138,754137, 88967,338999
42406, 03-27 22:03:19.000,1, 29230, 22609,100053,1936099968, 97220,754579, 89056,339539
42407, 03-27 22:03:20.000,1, 29230, 22604,100053,1944400000, 97076,753795, 88898,338593
42408, 03-27 22:03:21.000,1, 29230, 22599,100051,1943000064, 96984,753299, 88798,337995
42409, 03-27 22:03:22.000,1, 29220, 22608,100053,1941600000, 96940,753060, 88750,337710
42410, 03-27 22:03:23.000,1, 29220, 22603,100053,1945799936, 96792,752257, 88589,336741
42411, 03-27 22:03:24.000,1, 29220, 22613,100053,1941600000, 96770,752138, 88565,336600
42412, 03-27 22:03:25.000,1, 29220, 22613,100049,1945799936, 96641,751435, 88424,335752
42413, 03-27 22:03:26.000,1, 29220, 22619,100053,1945799936, 96526,750813, 88299,335002
42414, 03-27 22:03:27.000,1, 29230, 22625,100051,1948600064, 96348,749852, 88107,333841
42415, 03-27 22:03:28.000,1, 29230, 22625,100053,1948600064, 96191,749004, 87938,332817
42416, 03-27 22:03:29.000,1, 29220, 22613,100051,1958400000, 95799,746886, 87516,330253
42417, 03-27 22:03:30.000,1, 29220, 22591,100049,1950000000, 95673,746206, 87381,329433
42418, 03-27 22:03:31.000,1, 29220, 22608,100053,1947200000, 95635,745996, 87340,329183
42419, 03-27 22:03:32.000,1, 29220, 22603,100049,1955500032, 95384,744642, 87072,327545
42420, 03-27 22:03:33.000,1, 29220, 22597,100051,1950000000, 95306,744220, 86989,327037
42421, 03-27 22:03:34.000,1, 29230, 22620,100053,1947200000, 95309,744232, 86991,327057
42422, 03-27 22:03:35.000,1, 29230, 22604,100051,1952800000, 95165,743452, 86837,326115
42423, 03-27 22:03:36.000,1, 29210, 22597,100051,1944400000, 95261,743968, 86939,326744
42424, 03-27 22:03:37.000,1, 29220, 22608,100053,1952800000, 95124,743223, 86792,325845
42425, 03-27 22:03:38.000,1, 29220, 22581,100053,1952800000, 95005,742579, 86666,325068
42426, 03-27 22:03:39.000,1, 29220, 22603,100049,1947200000, 95044,742788, 86707,325326
42427, 03-27 22:03:40.000,1, 29220, 22613,100051,1952800000, 94931,742175, 86586,324587
42428, 03-27 22:03:41.000,1, 29220, 22613,100053,1955500032, 94762,741260, 86407,323481
42429, 03-27 22:03:42.000,1, 29220, 22613,100054,1951399936, 94719,741025, 86361,323200
42430, 03-27 22:03:43.000,1, 29230, 22614,100054,1950000000, 94715,741005, 86357,323180
42431, 03-27 22:03:44.000,1, 29220, 22603,100053,1950000000, 94715,741002, 86356,323180
42432, 03-27 22:03:45.000,1, 29230, 22604,100053,1943000064, 94897,741979, 86548,324368
42433, 03-27 22:03:46.000,1, 29220, 22603,100053,1947200000, 94948,742250, 86601,324700
42434, 03-27 22:03:47.000,1, 29220, 22603,100053,1952800000, 94846,741695, 86492,324032
42435, 03-27 22:03:48.000,1, 29220, 22591,100049,1937500032, 95158,743378, 86823,326076
42436, 03-27 22:03:49.000,1, 29200, 22608,100053,1951399936, 95070,742898, 86728,325497
42437, 03-27 22:03:50.000,1, 29210, 22613,100049,1964000000, 94662,740699, 86297,322836
42438, 03-27 22:03:51.000,1, 29210, 22640,100049,1969699968, 94152,737946, 85760,319503
42439, 03-27 22:03:52.000,1, 29220, 22688,100049,1956899968, 94029,737278, 85630,318698
42440, 03-27 22:03:53.000,1, 29220, 22769,100049,1930700032, 94602,740364, 86231,322441
42441, 03-27 22:03:54.000,1, 29210, 22828,100049,1948600064, 94630,740512, 86260,322625
42442, 03-27 22:03:55.000,1, 29220, 22920,100049,1951399936, 94571,740189, 86197,322238
42443, 03-27 22:03:56.000,1, 29220, 23017,100053,1950000000, 94544,740044, 86169,322066
42444, 03-27 22:03:57.000,1, 29220, 23098,100053,1948600064, 94547,740057, 86172,322086
42445, 03-27 22:03:58.000,1, 29220, 23183,100049,1947200000, 94575,740202, 86200,322266
42446, 03-27 22:03:59.000,1, 29210, 23270,100049,1972499968, 93928,736717, 85521,318045
42447, 03-27 22:04:00.000,1, 29220, 23346,100054,1947200000, 94005,737127, 85601,318545
42448, 03-27 22:04:01.000,1, 29220, 23388,100053,1944400000, 94136,737829, 85737,319401
42449, 03-27 22:04:02.000,1, 29220, 23480,100053,1947200000, 94164,737978, 85766,319585
42450, 03-27 22:04:03.000,1, 29220, 23541,100053,1943000064, 94286,738635, 85894,320386
42451, 03-27 22:04:04.000,1, 29220, 23594,100053,1952800000, 94126,737768, 85725,319339
42452, 03-27 22:04:05.000,1, 29220, 23659,100053,1933400064, 94481,739677, 86097,321656
42453, 03-27 22:04:06.000,1, 29220, 23692,100051,1945799936, 94456,739541, 86071,321496
42454, 03-27 22:04:07.000,1, 29230, 23737,100053,1955500032, 94168,737984, 85767,319612
42455, 03-27 22:04:08.000,1, 29230, 23769,100053,1934800000, 94445,739474, 86058,321422
42456, 03-27 22:04:09.000,1, 29230, 23785,100051,1933400064, 94716,740934, 86343,323196
42457, 03-27 22:04:10.000,1, 29230, 23812,100051,1933400064, 94944,742156, 86583,324681
42458, 03-27 22:04:11.000,1, 29230, 23801,100049,1945799936, 94811,741437, 86442,323813
42459, 03-27 22:04:12.000,1, 29230, 23791,100051,1932000000, 95049,742717, 86693,325369
42460, 03-27 22:04:13.000,1, 29240, 23801,100045,1927900032, 95357,744378, 87020,327385
42461, 03-27 22:04:14.000,1, 29240, 23785,100043,1937500032, 95368,744429, 87030,327451
42462, 03-27 22:04:15.000,1, 29240, 23780,100043,1929299968, 95587,745606, 87263,328882
42463, 03-27 22:04:16.000,1, 29230, 23780,100041,1933400064, 95664,746019, 87344,329386
42464, 03-27 22:04:17.000,1, 29240, 23747,100053,1930700032, 95797,746734, 87486,330257
42465, 03-27 22:04:18.000,1, 29240, 23709,100047,1930700032, 95911,747344, 87607,331000
42466, 03-27 22:04:19.000,1, 29240, 23671,100045,1930700032, 96006,747856, 87709,331625
42467, 03-27 22:04:20.000,1, 29240, 23639,100045,1934800000, 95978,747702, 87678,331441
42468, 03-27 22:04:21.000,1, 29250, 23587,100043,1930700032, 96060,748137, 87765,331973
42469, 03-27 22:04:22.000,1, 29250, 23523,100047,1937500032, 95950,747544, 87647,331258
42470, 03-27 22:04:23.000,1, 29250, 23490,100047,1959800064, 95266,743855, 86917,326791
42471, 03-27 22:04:24.000,1, 29250, 23415,100043,1915800064, 95825,746867, 87512,330445
42472, 03-27 22:04:25.000,1, 29260, 23366,100049,1917100032, 96283,749330, 88002,333434
42473, 03-27 22:04:26.000,1, 29260, 23339,100047,1933400064, 96252,749156, 87968,333227
42474, 03-27 22:04:27.000,1, 29260, 23295,100047,1933400064, 96225,749007, 87938,333051
42475, 03-27 22:04:28.000,1, 29270, 23265,100049,1940300032, 96016,747882, 87714,331692
42476, 03-27 22:04:29.000,1, 29270, 23237,100049,1927900032, 96160,748656, 87868,332633
42477, 03-27 22:04:30.000,1, 29270, 23211,100039,1950000000, 95704,746196, 87379,329656
42478, 03-27 22:04:31.000,1, 29270, 23189,100049,1932000000, 95775,746573, 87454,330117
42479, 03-27 22:04:32.000,1, 29270, 23152,100045,1943000064, 95549,745351, 87212,328639
42480, 03-27 22:04:33.000,1, 29270, 23135,100043,1943000064, 95349,744271, 86999,327334
42481, 03-27 22:04:34.000,1, 29270, 23124,100043,1940300032, 95243,743697, 86886,326643
42482, 03-27 22:04:35.000,1, 29280, 23103,100047,1941600000, 95113,742998, 86748,325798
42483, 03-27 22:04:36.000,1, 29280, 23081,100047,1959800064, 94523,739816, 86124,321945
42484, 03-27 22:04:37.000,1, 29280, 23055,100047,1938899968, 94552,739970, 86155,322137
42485, 03-27 22:04:38.000,1, 29290, 23037,100047,1961200000, 93992,736949, 85566,318479
42486, 03-27 22:04:39.000,1, 29290, 23009,100047,1944400000, 93939,736662, 85511,318135
42487, 03-27 22:04:40.000,1, 29290, 23015,100047,1936099968, 94110,737581, 85689,319253
